Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",5,4.14,Bantam Books,Mass Market Paperback,1061,2011,2005,2021/03/27,2020/04/02,books_i_own,books_i_own (#33),read,,,,1,,,0,,,,,
14699,The Elegant Universe,Brian Greene,"Greene, Brian",,"=""009928992X""","=""9780099289920""",4,4.07,Vintage,Paperback,464,2000,1999,,2021/01/01,"science, books_i_own","science (#6), books_i_own (#34)",read,,,,1,,,0,,,,,
6969,Emma,Jane Austen,"Austen, Jane","David M. Shapard, Anna Luisa Zazo, Fiona Stafford","=""0141439580""","=""9780141439587""",5,4.02,Penguin Books,Paperback,474,2003,1815,,2020/02/28,"classics_read, books_i_own","classics_read (#15), books_i_own (#32)",read,,,,1,,,0,,,,,
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",5,4.37,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,2020/02/26,"classics_read, books_i_own","classics_read (#4), books_i_own (#6)",read,,,,1,,,0,,,,,
818560,A Brief History Of Time: From the Big Bang To Black Holes,Stephen Hawking,"Hawking, Stephen",Carl Sagan,"=""0553175211""","=""9780553175219""",5,4.19,Bantam,Paperback,220,1998,1988,,2021/01/01,"science, books_i_own","science (#10), books_i_own (#27)",read,,,,1,,,0,,,,,
55030,Cosmos,Carl Sagan,"Sagan, Carl",,"=""0375508325""","=""9780375508325""",5,4.37,Random House,Mass Market Paperback,365,2002,1980,,2021/01/01,"science, books_i_own","science (#14), books_i_own (#28)",read,,,,1,,,0,,,,,
22299763,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",5,4.59,Orion Children's Books,Kindle Edition,561,2016,2016,2021/03/13,2021/03/12,"favorites, books_worth_rereading, books_i_own","favorites (#4), books_worth_rereading (#1), books_i_own (#30)",read,,,,1,,,0,,,,,
40277241,Brief Answers to the Big Questions,Stephen Hawking,"Hawking, Stephen",,"=""1984819194""","=""9781984819192""",4,4.30,Bantam,Hardcover,256,2018,2018,,2021/01/01,"science, books_i_own","science (#16), books_i_own (#29)",read,,,,1,,,0,,,,,
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,"=""1416914293""","=""9781416914297""",4,4.13,Margaret K. McElderry Books,Hardcover,453,2008,2008,2020/10/05,2020/04/11,books_i_own,books_i_own (#24),read,,,,1,,,0,,,,,
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",5,4.31,Bantam,Kindle Edition,1125,2011,2011,2021/04/07,2020/04/11,books_i_own,books_i_own (#26),read,"Finally finished the book. Now I’ve officially joined the group of people waiting for the next book (The Winds of Winter), for about a decade. <br/>I hope I don’t have to wait for that long! ",,,1,,,0,,,,,
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,"=""1484724917""","=""9781423146735""",5,4.40,Disney-Hyperion Books,Hardcover,528,2014,2014,,2021/03/08,,,read,,,,1,,,0,,,,,
24213,Alice's Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","John Tenniel, Martin Gardner","=""0451527747""","=""9780451527745""",5,4.06,Penguin Group (USA),Paperback,239,2000,1871,,2020/10/17,books_i_own,books_i_own (#23),read,,,,1,,,0,,,,,
130346,Wuthering Heights by Emily Brontë,Hilda D. Spear,"Spear, Hilda D.",,"=""0333372867""","=""9780333372869""",4,4.13,MacMillan,Paperback,96,,,,2020/02/26,"classics_read, books_i_own","classics_read (#12), books_i_own (#21)",read,,,,1,,,0,,,,,
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",5,4.40,Bantam,Paperback,969,2002,1998,2020/12/13,2020/02/26,books_i_own,books_i_own (#19),read,,,,1,,,0,,,,,
28006109,"The Tyrant’s Tomb (The Trials of Apollo, #4)",Rick Riordan,"Riordan, Rick",,"=""1368001440""","=""9781368001441""",5,4.33,Disney-Hyperion,ebook,439,2019,2019,2020/05/09,2020/02/26,books_i_own,books_i_own (#20),read,,,,1,,,0,,,,,
7541858,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",4,4.08,Margaret K. McElderry Books,Kindle Edition,485,2009,2007,2020/10/04,2020/02/26,books_i_own,books_i_own (#18),read,,,,1,,,0,,,,,
45032,Mansfield Park,Jane Austen,"Austen, Jane",Kathryn Sutherland,"=""0141439807""","=""9780141439808""",5,3.86,Penguin Books,Paperback,488,2003,1814,,2020/02/26,"classics_read, books_i_own","classics_read (#10), books_i_own (#14)",read,,,,1,,,0,,,,,
2623,Great Expectations,Charles Dickens,"Dickens, Charles","Charles Green, Mark Oxford, Sam Ngo, F.W. Pailthorpe","=""0192833596""","=""9780192833594""",5,3.78,Oxford University Press,Paperback,544,1998,1860,,2020/02/26,"classics_read, books_worth_rereading, favorites, books_i_own","classics_read (#8), books_worth_rereading (#24), favorites (#30), books_i_own (#16)",read,,,,1,,,0,,,,,
11133581,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",5,4.53,Voyager,Kindle Edition,1218,2011,2000,2021/01/29,2020/02/26,books_i_own,books_i_own (#17),read,,,,1,,,0,,,,,
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.27,Disney Hyperion Books,Paperback,377,2006,2005,2018/08/01,2020/02/26,"books_worth_rereading, favorites, books_i_own","books_worth_rereading (#13), favorites (#11), books_i_own (#8)",read,,,,3,,,0,,,,,
6324090,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,"Carroll, Lewis","Antoni Marianowicz, Παυλίνα Παμπούδη","=""""","=""""",5,3.98,Public Domain Books,Kindle Edition,96,1997,1865,,2020/02/26,"classics_read, books_worth_rereading, favorites, books_i_own","classics_read (#3), books_worth_rereading (#11), favorites (#9), books_i_own (#13)",read,,,,1,,,0,,,,,
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.57,Scholastic Inc.,Paperback,652,2006,2005,,2020/02/26,books_i_own,books_i_own (#10),read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2020/02/26,books_i_own,books_i_own (#12),read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.56,Scholastic,Paperback,734,2002,2000,,2020/02/26,books_i_own,books_i_own (#9),read,,,,1,,,0,,,,,
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.61,Arthur A. Levine Books,Hardcover,759,2007,2007,,2020/02/26,"books_worth_rereading, favorites, books_i_own","books_worth_rereading (#12), favorites (#10), books_i_own (#11)",read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.57,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2020/02/26,books_i_own,books_i_own (#4),read,,,,1,,,0,,,,,
102868,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",5,4.14,Digireads.com,Paperback,123,2005,1887,,2020/02/26,"classics_read, books_i_own","classics_read (#2), books_i_own (#2)",read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,2018/05/01,2020/02/26,books_i_own,books_i_own (#7),read,,,,1,,,0,,,,,
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.39,Hyperion Books for Children,Hardcover,361,2008,2008,2020/10/14,2020/02/26,books_i_own,books_i_own (#3),read,,,,2,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, ویدا اسلامیه","=""""","=""""",5,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,2018/05/01,2020/02/26,books_i_own,books_i_own (#5),read,,,,1,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",5,4.27,Modern Library,Paperback,279,2000,1813,2019/01/01,2020/02/26,"classics_read, books_i_own","classics_read (#1), books_i_own (#1)",read,,,,1,,,0,,,,,
26047438,"Fire Falling (Air Awakens, #2)",Elise Kova,"Kova, Elise",,"=""1619849526""","=""9781619849525""",3,4.17,Silver Wing Press,Paperback,378,2015,2015,2021/04/24,2021/04/21,,,read,,,,1,,,0,,,,,
29467232,"The Blood Mirror (Lightbringer, #4)",Brent Weeks,"Weeks, Brent",,"=""031625133X""","=""9780316251334""",4,4.34,Orbit,Hardcover,704,2016,2015,2021/05/09,2021/05/01,,,read,,,,1,,,0,,,,,
755125,"In Search of the Edge of Time: Black Holes, White Holes, Wormholes",John Gribbin,"Gribbin, John",,"=""0140248145""","=""9780140248142""",0,3.93,Penguin Books,Paperback,288,1999,1992,,2021/05/08,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
1920128,The Birth of Time: How Astronomers Measure the Age of the Universe,John Gribbin,"Gribbin, John",,"=""0300083467""","=""9780300083460""",0,3.88,Yale University Press,Hardcover,237,2000,1999,,2021/05/08,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
28943755,Einstein's Masterwork: 1915 and the General Theory of Relativity,John Gribbin,"Gribbin, John",,"=""1681772124""","=""9781681772127""",0,4.02,Pegasus Books,Hardcover,240,2016,2015,,2021/05/08,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
479476,In Search of the Big Bang,John Gribbin,"Gribbin, John",,"=""0552131466""","=""9780552131469""",0,3.96,Corgi,Paperback,432,1987,1986,,2021/05/08,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
26196560,13.8: The Quest to Find the True Age of the Universe and the Theory of Everything,John Gribbin,"Gribbin, John",,"=""0300218273""","=""9780300218275""",0,4.07,Yale University Press,Hardcover,256,2016,2015,,2021/05/08,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
31311948,The Time Illusion (Kindle Single),John Gribbin,"Gribbin, John",,"=""""","=""""",0,4.08,,Kindle Edition,35,2016,,,2021/05/08,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
40941,The Scientists: A History of Science Told Through the Lives of Its Greatest Inventors,John Gribbin,"Gribbin, John",,"=""0812967887""","=""9780812967883""",0,4.09,Random House Trade Paperbacks,Paperback,672,2004,2002,,2021/05/08,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
587906,Deep Simplicity: Bringing Order to Chaos and Complexity,John Gribbin,"Gribbin, John",,"=""140006256X""","=""9781400062560""",0,3.94,Random House,Hardcover,279,2005,2004,,2021/05/08,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
6881432,In Search of the Multiverse,John Gribbin,"Gribbin, John",,"=""1846141133""","=""9781846141133""",0,4.09,Allen Lane,Hardcover,250,2009,2009,,2021/05/08,science,science (#22),read,,,,1,,,0,,,,,
29966062,"Crystal Crowned (Air Awakens, #5)",Elise Kova,"Kova, Elise",,"=""""","=""""",0,4.14,Silver Wing Press,Kindle Edition,400,2016,2016,,2021/04/21,"to-read, unfinished_series","to-read (#88), unfinished_series (#16)",to-read,,,,0,,,0,,,,,
29483403,"Water's Wrath (Air Awakens, #4)",Elise Kova,"Kova, Elise",,"=""1619844257""","=""9781619844254""",0,4.11,Silver Wing Press,Paperback,378,2016,2016,,2021/04/21,"to-read, unfinished_series","to-read (#87), unfinished_series (#15)",to-read,,,,0,,,0,,,,,
26760091,"Earth's End (Air Awakens, #3)",Elise Kova,"Kova, Elise",,"=""1619844222""","=""9781619844223""",0,4.14,Silver Wing Press,Hardcover,350,2016,2016,,2021/04/29,"to-read, try_it_later, unfinished_series","to-read (#101), try_it_later (#3), unfinished_series (#14)",to-read,,,,0,,,0,,,,,
282459,Subtle Is the Lord: The Science and the Life of Albert Einstein,Abraham Pais,"Pais, Abraham",Roger Penrose,"=""0192806726""","=""9780192806727""",5,4.31,OUP UK,Paperback,576,2005,1982,,2021/01/01,"science, favorites","science (#2), favorites (#32)",read,,,,1,,,0,,,,,
3754016,"Shadow's Edge (Night Angel, #2)",Brent Weeks,"Weeks, Brent",,"=""0316033650""","=""9780316033657""",0,4.23,Orbit,Mass Market Paperback,636,2008,2008,,2021/05/07,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
3754026,"Beyond the Shadows (Night Angel, #3)",Brent Weeks,"Weeks, Brent",,"=""0316033669""","=""9780316033664""",0,4.24,Orbit,Mass Market Paperback,689,2008,2008,,2021/05/07,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
3227063,"The Way of Shadows (Night Angel, #1)",Brent Weeks,"Weeks, Brent",,"=""0316033677""","=""9780316033671""",0,4.13,Orbit,Mass Market Paperback,645,2008,2008,,2021/05/07,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
40516976,"Aurora's End (The Aurora Cycle, #3)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""1524720887""","=""9781524720889""",0,4.38,Knopf Books For Young Readers,Hardcover,512,2021,2021,,2021/04/30,"to-read, try_it_later, unfinished_series","to-read (#103), try_it_later (#5), unfinished_series (#13)",to-read,,,,0,,,0,,,,,
40516960,"Aurora Burning (The Aurora Cycle, #2)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""1524720925""","=""9781524720926""",0,4.32,Knopf Books For Young Readers,Hardcover,495,2020,2020,,2021/04/30,"to-read, try_it_later, unfinished_series","to-read (#102), try_it_later (#4), unfinished_series (#12)",to-read,,,,0,,,0,,,,,
30075662,"Aurora Rising (The Aurora Cycle, #1)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""1524720968""","=""9781524720964""",5,4.13,Knopf Books for Young Readers,Hardcover,473,2019,2019,2021/04/30,2021/04/29,,,read,,,,1,,,0,,,,,
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,"=""0007202326""","=""9780007202324""",0,4.00,HarperCollins Publishers,Paperback,288,2005,1956,,2020/07/13,"to-read, unfinished_series","to-read (#39), unfinished_series (#11)",to-read,,,,0,,,0,,,,,
65605,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",4,4.04,HarperCollins Publishers,Paperback,221,2005,1955,2020/11/04,2020/07/13,unfinished_series,unfinished_series (#10),read,,,,1,,,0,,,,,
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",0,3.91,Scholastic Inc,Paperback,224,1995,1954,,2021/05/07,"to-read, unfinished_series","to-read (#110), unfinished_series (#9)",to-read,,,,0,,,0,,,,,
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""""","=""""",0,3.95,HarperCollins,Paperback,243,2008,1953,,2020/07/13,"to-read, unfinished_series","to-read (#38), unfinished_series (#8)",to-read,,,,0,,,0,,,,,
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",0,4.08,HarperCollins,Hardcover,248,2006,1952,,2020/07/13,"to-read, unfinished_series","to-read (#37), unfinished_series (#7)",to-read,,,,0,,,0,,,,,
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",0,3.97,HarperCollins Publishers,Hardcover,240,2005,1951,,2020/04/11,"to-read, unfinished_series","to-read (#16), unfinished_series (#6)",to-read,,,,0,,,0,,,,,
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,"=""""","=""""",0,4.22,HarperCollins Publishers,Paperback,206,2005,1950,,2021/05/07,"to-read, unfinished_series","to-read (#109), unfinished_series (#5)",to-read,,,,0,,,0,,,,,
27188596,"War Storm (Red Queen, #4)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062422995""","=""9780062422996""",0,3.87,HarperTeen,Hardcover,662,2018,2018,,2021/05/07,"to-read, unfinished_series","to-read (#108), unfinished_series (#4)",to-read,,,,0,,,0,,,,,
30226723,"King's Cage (Red Queen, #3)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310712""","=""9780062310712""",0,3.96,HarperTeen,ebook,528,2017,2017,,2021/05/07,"to-read, unfinished_series","to-read (#107), unfinished_series (#3)",to-read,,,,0,,,0,,,,,
23174274,"Glass Sword (Red Queen, #2)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310666""","=""9780062310668""",4,3.85,HarperTeen,Hardcover,444,2016,2016,2020/09/02,2020/09/01,"gave_up, unfinished_series","gave_up (#2), unfinished_series (#2)",read,,,,1,,,0,,,,,
22328546,"Red Queen (Red Queen, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310631""","=""9780062310637""",5,4.03,HarperTeen,Hardcover,383,2015,2015,2020/09/01,2020/08/31,unfinished_series,unfinished_series (#1),read,,,,1,,,0,,,,,
12652457,"The Broken Eye (Lightbringer, #3)",Brent Weeks,"Weeks, Brent",,"=""""","=""""",4,4.46,Orbit,Kindle Edition,846,2014,2014,2021/05/07,2021/05/01,,,read,,,,1,,,0,,,,,
12499290,"The Blinding Knife (Lightbringer, #2)",Brent Weeks,"Weeks, Brent",,"=""031607991X""","=""9780316079914""",5,4.38,Orbit,Hardcover,671,2012,2012,2021/05/04,2021/05/01,,,read,,,,1,,,0,,,,,
7165300,"The Black Prism (Lightbringer, #1)",Brent Weeks,"Weeks, Brent",,"=""0316075558""","=""9780316075558""",5,4.21,Orbit,Hardcover,629,2010,2010,2021/05/02,2021/05/01,,,read,,,,1,,,0,,,,,
20753341,"The Last Mortal Bond (Chronicle of the Unhewn Throne, #3)",Brian Staveley,"Staveley, Brian",,"=""""","=""""",0,4.06,Tor Books,Kindle Edition,897,2016,2016,,2021/05/01,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
22055280,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",Brian Staveley,"Staveley, Brian",,"=""0765336413""","=""9780765336415""",0,4.13,Tor Books,Hardcover,608,2015,2015,,2021/05/01,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
17910124,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",Brian Staveley,"Staveley, Brian",,"=""0765336405""","=""9780765336408""",0,4.05,Tor Books,Hardcover,480,2014,2014,,2021/05/01,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
32726691,Storm in a Teacup: The Physics of Everyday Life,Helen Czerski,"Czerski, Helen",,"=""""","=""""",4,4.02,Transworld Digital,Kindle Edition,282,2016,2017,2021/04/29,2021/03/20,science,science (#21),read,,,,1,,,0,,,,,
23127048,"Air Awakens (Air Awakens, #1)",Elise Kova,"Kova, Elise",,"=""1932549935""","=""9781932549935""",4,4.01,Silver Wing Press,Paperback,342,2015,2015,2021/04/23,2021/04/21,,,read,,,,1,,,0,,,,,
1888,Pride and Prejudice,Jane Austen,"Austen, Jane",,"=""0192802380""","=""9780192802385""",5,4.27,Oxford University Press,Paperback,333,2004,1813,,2021/04/21,,,read,,,,1,,,0,,,,,
36307634,"King of Scars (King of Scars, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",5,4.19,Imprint,Kindle Edition,527,2019,2019,2021/03/15,2021/03/11,"favorites, books_worth_rereading","favorites (#2), books_worth_rereading (#3)",read,,,,1,,,0,,,,,
13612965,"The Bronze Key (Magisterium,  #3)",Holly Black,"Black, Holly",Cassandra Clare,"=""0545522315""","=""9780545522311""",5,4.10,Scholastic,Hardcover,249,2016,2016,2020/11/08,2020/11/08,favorites,favorites (#27),read,,,,1,,,0,,,,,
1166599,"The Gathering Storm (The Wheel of Time, #12)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765302306""","=""9780765302304""",5,4.36,Tor Books,Hardcover,783,2009,2009,2020/08/08,2020/07/08,"books_worth_rereading, favorites","books_worth_rereading (#5), favorites (#23)",read,,,,1,,,0,,,,,
18635016,"The One (The Selection, #3)",Kiera Cass,"Cass, Kiera",,"=""0062059998""","=""9780062059994""",4,4.18,HarperTeen,Hardcover,323,2014,2014,2020/08/31,2020/08/30,"books_worth_rereading, favorites","books_worth_rereading (#7), favorites (#25)",read,,,,1,,,0,,,,,
15839976,Red Rising (Red Rising Saga #1),Pierce Brown,"Brown, Pierce",,"=""0345539788""","=""9780345539786""",5,4.23,Del Rey,Hardcover,382,2014,2014,2020/09/29,2020/09/24,"books_worth_rereading, favorites","books_worth_rereading (#8), favorites (#26)",read,,,,1,,,0,,,,,
1268479,"Warbreaker (Warbreaker, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.27,Self-published,ebook,688,2009,2009,2020/06/27,2020/06/14,"books_worth_rereading, favorites","books_worth_rereading (#23), favorites (#21)",read,,,,1,,,0,,,,,
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326361""","=""9780765326362""",5,4.73,Tor Books,Hardcover,1087,2014,2014,2020/06/14,2020/05/25,"books_worth_rereading, favorites","books_worth_rereading (#22), favorites (#20)",read,,,,1,,,0,,,,,
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",5,4.17,Bantam,Hardcover,244,2004,1951,2018/12/01,2020/02/26,"classics_read, books_worth_rereading, favorites","classics_read (#7), books_worth_rereading (#14), favorites (#12)",read,,,,1,,,0,,,,,
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",5,4.60,Tor Books,Hardcover,1007,2010,2010,2020/06/09,2020/02/26,"books_worth_rereading, favorites","books_worth_rereading (#15), favorites (#13)",read,,,,1,,,0,,,,,
49381341,"Peace Talks (The Dresden Files, #16)",Jim Butcher,"Butcher, Jim",,"=""0451464419""","=""9780451464415""",0,4.21,Ace,Hardcover,340,2020,2020,,2021/04/21,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
19486421,"Skin Game (The Dresden Files, #15)",Jim Butcher,"Butcher, Jim",,"=""0451464397""","=""9780451464392""",0,4.56,Roc,Hardcover,454,2014,2014,,2021/04/21,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
12216302,"Cold Days (The Dresden Files, #14)",Jim Butcher,"Butcher, Jim",,"=""0451464400""","=""9780451464408""",0,4.45,Penguin Group (USA),Hardcover,515,2012,2012,,2021/04/21,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
6585201,"Changes (The Dresden Files, #12)",Jim Butcher,"Butcher, Jim",,"=""045146317X""","=""9780451463173""",0,4.49,Roc,Hardcover,438,2010,2010,,2021/04/21,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
3475161,"Turn Coat (The Dresden Files, #11)",Jim Butcher,"Butcher, Jim",,"=""0451462564""","=""9780451462565""",0,4.40,Roc,Hardcover,418,2009,2009,,2021/04/21,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
927979,"Small Favor (The Dresden Files, #10)",Jim Butcher,"Butcher, Jim",,"=""0451461894""","=""9780451461896""",0,4.44,Roc,Hardcover,420,2008,2008,,2021/04/21,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
91475,"White Night (The Dresden Files, #9)",Jim Butcher,"Butcher, Jim",,"=""0451461401""","=""9780451461407""",0,4.36,Roc,Hardcover,407,2007,2007,,2021/04/21,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
91474,"Proven Guilty (The Dresden Files, #8)",Jim Butcher,"Butcher, Jim",,"=""0451461037""","=""9780451461032""",0,4.37,Roc,Paperback,551,2007,2006,,2021/04/21,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
17683,"Dead Beat (The Dresden Files, #7)",Jim Butcher,"Butcher, Jim",,"=""045146091X""","=""9780451460912""",0,4.38,Roc,Mass Market Paperback,517,2006,2005,,2021/04/21,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
99383,"Blood Rites (The Dresden Files, #6)",Jim Butcher,"Butcher, Jim",,"=""0451459873""","=""9780451459879""",0,4.27,Roc,Paperback,435,2004,2004,,2021/04/21,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
91479,"Death Masks (The Dresden Files, #5)",Jim Butcher,"Butcher, Jim",,"=""0451459407""","=""9780451459404""",0,4.27,Roc,Mass Market Paperback,432,2003,2003,,2021/04/21,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
91476,"Grave Peril (The Dresden Files, #3)",Jim Butcher,"Butcher, Jim",,"=""0451458443""","=""9780451458445""",5,4.13,Roc,Paperback,378,2001,2001,,2021/04/21,,,read,,,,1,,,0,,,,,
40603587,"The Last Wish (The Witcher, #0.5)",Andrzej Sapkowski,"Sapkowski, Andrzej",Danusia Stok,"=""""","=""""",5,4.12,Orbit,Kindle Edition,280,2008,1993,,2021/04/21,,,read,,,,1,,,0,,,,,
14781491,"The Time of Contempt (The Witcher, #2)",Andrzej Sapkowski,"Sapkowski, Andrzej",David French,"=""0316219134""","=""9780316219136""",5,4.18,Orbit,Paperback,331,2013,1995,,2021/04/21,,,read,,,,1,,,0,,,,,
17157681,"The Hobbit, Part One",J.R.R. Tolkien,"Tolkien, J.R.R.",David Wyatt,"=""""","=""9780007926664""",5,4.30,HarperCollins Children's Books,Paperback,230,2012,1937,,2020/04/11,classics_read,classics_read (#17),read,,,,1,,,0,,,,,
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",4,4.21,Bantam Books,Hardcover,224,2004,1950,,2020/04/11,classics_read,classics_read (#19),read,,,,1,,,0,,,,,
5326,A Christmas Carol,Charles Dickens,"Dickens, Charles","Richard Doyle, Daniel Maclise, John Leech, Tom Thomas, Joe L. Wheeler, Daniel Müller, Narinder Dhami, Alex Marry, Britta Mümmler, Mathew Hawkings, David Clan, George Alfred Williams","=""1561797464""","=""9781561797462""",4,4.06,Bethany House Publishers ,Paperback,104,1999,1843,,2020/02/28,classics_read,classics_read (#16),read,,,,1,,,0,,,,,
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti","=""""","=""""",4,3.90,Signet Classics,Paperback,118,2002,1895,,2020/04/11,classics_read,classics_read (#18),read,,,,1,,,0,,,,,
